sample,Sex,Mission Length Weeks,Diet,Group
F9_18_337707,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_146925,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_554529,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_162612,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_607503,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_694448,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_136815,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_177736,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_899386,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_565725,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_302148,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_390601,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_308792,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_356923,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_790774,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_538497,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_921197,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_887504,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_487541,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_985127,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_33678,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_41640,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_337866,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_363864,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_249930,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_57465,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_725127,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_534046,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_371918,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_829772,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_910023,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_657005,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_913563,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_254159,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_530324,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_309372,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_471405,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_290327,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_308350,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_181746,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_821551,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_566395,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_441801,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_189417,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_756586,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_242749,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_238761,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_305883,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_71559,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_496574,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_541982,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_829672,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_183032,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_119435,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_11548,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_563734,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_839359,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_45862,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_268692,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_305208,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_623665,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_628284,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_592291,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_58491,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_797124,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_175123,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_125807,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_615535,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_555681,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_44242,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_777992,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_941312,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_606816,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_962770,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_980945,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_158170,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_784678,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_190011,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_565806,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_653502,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_193441,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_519750,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_296603,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_263018,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_978807,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_330773,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_420346,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_87369,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_514116,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_838718,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_173822,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_39605,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_304381,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_959166,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_530481,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_554859,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_207350,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_744921,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_582787,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_187063,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_785258,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_250209,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_987722,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_846674,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_616581,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_865693,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_405430,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_32431,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_156422,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_550938,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_793437,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_227882,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_390717,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_288356,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_393014,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_959633,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F8_18_841358,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F9_18_125855,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
GC1_18_80170,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
F1_12_658787,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_70394,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_386877,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_961203,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_369005,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_532041,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_872727,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_720048,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_384968,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_632179,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_945416,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_599361,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_587815,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_277210,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_394410,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_391261,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_15819,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_965364,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_56378,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_966217,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_586387,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_465914,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_505556,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_826694,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_636324,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_744434,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_218897,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_498473,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_748420,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_502382,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_389305,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_463121,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_571584,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_426614,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_40929,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_654497,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_889520,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_975061,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_984342,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_949856,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_377469,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_661879,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_726709,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_733391,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_438520,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_667031,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_681150,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_421016,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_673676,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_860745,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_419406,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_445310,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_290078,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_690615,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_561290,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_135452,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_448470,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_656,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_433446,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_12150,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_452828,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_458070,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_728525,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_857173,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_836678,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_751116,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_942962,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_458341,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_511359,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_546828,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_890819,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_10329,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_114349,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_368676,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_669837,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_59762,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_713541,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_579394,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_379543,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_779465,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_511189,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_153722,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_985666,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_701322,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_160008,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_789783,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_614451,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_305751,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_935903,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_946442,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_880174,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_755061,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_945943,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_831472,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_701851,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_115317,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_373925,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_813395,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_463570,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_124821,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_559085,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_508744,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_765096,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_953207,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_487085,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_550723,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_718253,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_386096,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_156683,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_380242,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_349259,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_998175,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_563221,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_413318,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_876299,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_985590,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_506730,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_400784,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_981741,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_974106,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_599619,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_401289,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_166290,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_388675,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_768645,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_817329,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_16123,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_537519,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_333824,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_758122,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_347737,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_254408,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_43482,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_858490,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_456847,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_984248,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_820229,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_342682,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_363746,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_188686,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_665356,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_201552,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_553457,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_930934,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_171104,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_51187,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_433722,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F1_12_600391,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F10_12_46421,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F11_12_16651,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
F12_13_51289,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Space Flight
